report_id,company_inn,subject_inn,item_type,item_index,name,related_inn,related_ogrn,role,position,code,description,share,amount,date_from,active,registration_date,address,phone_type,phone_code,phone_number,auth_person_name,auth_person_position,details_json
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,12,,,,other,,47.52.2,Торговля розничная лакокрасочными материалами в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.52.2"",""description"":""Торговля розничная лакокрасочными материалами в специализированных магазинах""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,13,,,,other,,47.59,"Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах",,,,,,,,,,,,"{""code"":""47.59"",""description"":""Торговля розничная мебелью, осветительными приборами и прочими бытовыми изделиями в специализированных магазинах""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,14,,,,other,,72.19,Научные исследования и разработки в области естественных и технических наук прочие,,,,,,,,,,,,"{""code"":""72.19"",""description"":""Научные исследования и разработки в области естественных и технических наук прочие""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,15,,,,other,,16.10,Распиловка и строгание древесины,,,,,,,,,,,,"{""code"":""16.10"",""description"":""Распиловка и строгание древесины""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,16,,,,other,,46.90,Торговля оптовая неспециализированная,,,,,,,,,,,,"{""code"":""46.90"",""description"":""Торговля оптовая неспециализированная""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,17,,,,other,,16.29.12,Производство деревянных столовых и кухонных принадлежностей,,,,,,,,,,,,"{""code"":""16.29.12"",""description"":""Производство деревянных столовых и кухонных принадлежностей""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,18,,,,other,,31.09,Производство прочей мебели,,,,,,,,,,,,"{""code"":""31.09"",""description"":""Производство прочей мебели""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,19,,,,other,,46.49.49,"Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки",,,,,,,,,,,,"{""code"":""46.49.49"",""description"":""Торговля оптовая прочими потребительскими товарами, не включенными в другие группировки""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,20,,,,other,,74.10,Деятельность специализированная в области дизайна,,,,,,,,,,,,"{""code"":""74.10"",""description"":""Деятельность специализированная в области дизайна""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,21,,,,other,,47.52.7,"Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах",,,,,,,,,,,,"{""code"":""47.52.7"",""description"":""Торговля розничная строительными материалами, не включенными в другие группировки, в специализированных магазинах""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,22,,,,other,,47.91,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,,,,,,,,,,,,"{""code"":""47.91"",""description"":""Торговля розничная по почте или по информационно-коммуникационной сети Интернет""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,23,,,,other,,46.71,"Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами",,,,,,,,,,,,"{""code"":""46.71"",""description"":""Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,activity,24,,,,other,,45.31,"Торговля оптовая автомобильными деталями, узлами и принадлежностями",,,,,,,,,,,,"{""code"":""45.31"",""description"":""Торговля оптовая автомобильными деталями, узлами и принадлежностями""}"
3ab9fbb5-ae00-51ff-9d37-36471dfc7e40,9724033310,9724033310,tax_system,0,Упрощенная система налогообложения,,,tax_system,,УСН,,,,,,,,,,,,,"{""fullName"":""Упрощенная система налогообложения"",""shortName"":""УСН""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,0,,,,main,,46.73,"Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием",,,,,,,,,,,,"{""code"":""46.73"",""description"":""Торговля оптовая лесоматериалами, строительными материалами и санитарно-техническим оборудованием""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,1,,,,other,,01.50,Смешанное сельское хозяйство,,,,,,,,,,,,"{""code"":""01.50"",""description"":""Смешанное сельское хозяйство""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,2,,,,other,,33.12,Ремонт машин и оборудования,,,,,,,,,,,,"{""code"":""33.12"",""description"":""Ремонт машин и оборудования""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,3,,,,other,,13.91,Производство трикотажного и вязаного полотна,,,,,,,,,,,,"{""code"":""13.91"",""description"":""Производство трикотажного и вязаного полотна""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,4,,,,other,,43.91,Производство кровельных работ,,,,,,,,,,,,"{""code"":""43.91"",""description"":""Производство кровельных работ""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,5,,,,other,,46.21,"Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных",,,,,,,,,,,,"{""code"":""46.21"",""description"":""Торговля оптовая зерном, необработанным табаком, семенами и кормами для сельскохозяйственных животных""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,6,,,,other,,41.20,Строительство жилых и нежилых зданий,,,,,,,,,,,,"{""code"":""41.20"",""description"":""Строительство жилых и нежилых зданий""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,7,,,,other,,46.32,Торговля оптовая мясом и мясными продуктами,,,,,,,,,,,,"{""code"":""46.32"",""description"":""Торговля оптовая мясом и мясными продуктами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,8,,,,other,,46.34,Торговля оптовая напитками,,,,,,,,,,,,"{""code"":""46.34"",""description"":""Торговля оптовая напитками""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,9,,,,other,,46.38,"Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков",,,,,,,,,,,,"{""code"":""46.38"",""description"":""Торговля оптовая прочими пищевыми продуктами, включая рыбу, ракообразных и моллюсков""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,10,,,,other,,46.61,"Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства",,,,,,,,,,,,"{""code"":""46.61"",""description"":""Торговля оптовая машинами, оборудованием и инструментами для сельского хозяйства""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,11,,,,other,,46.64,"Торговля оптовая машинами и оборудованием для текстильного, швейного и трикотажного производств",,,,,,,,,,,,"{""code"":""46.64"",""description"":""Торговля оптовая машинами и оборудованием для текстильного, швейного и трикотажного производств""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,12,,,,other,,46.74,"Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями",,,,,,,,,,,,"{""code"":""46.74"",""description"":""Торговля оптовая скобяными изделиями, водопроводным и отопительным оборудованием и принадлежностями""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,13,,,,other,,46.77,Торговля оптовая отходами и ломом,,,,,,,,,,,,"{""code"":""46.77"",""description"":""Торговля оптовая отходами и ломом""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,14,,,,other,,47.73,Торговля розничная лекарственными средствами в специализированных магазинах (аптеках),,,,,,,,,,,,"{""code"":""47.73"",""description"":""Торговля розничная лекарственными средствами в специализированных магазинах (аптеках)""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,15,,,,other,,47.91,Торговля розничная по почте или по информационно-коммуникационной сети Интернет,,,,,,,,,,,,"{""code"":""47.91"",""description"":""Торговля розничная по почте или по информационно-коммуникационной сети Интернет""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,16,,,,other,,52.29,"Деятельность вспомогательная прочая, связанная с перевозками",,,,,,,,,,,,"{""code"":""52.29"",""description"":""Деятельность вспомогательная прочая, связанная с перевозками""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,17,,,,other,,95.11,Ремонт компьютеров и периферийного компьютерного оборудования,,,,,,,,,,,,"{""code"":""95.11"",""description"":""Ремонт компьютеров и периферийного компьютерного оборудования""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,18,,,,other,,10.12,Производство и консервирование мяса птицы,,,,,,,,,,,,"{""code"":""10.12"",""description"":""Производство и консервирование мяса птицы""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,19,,,,other,,33.14,Ремонт электрического оборудования,,,,,,,,,,,,"{""code"":""33.14"",""description"":""Ремонт электрического оборудования""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,20,,,,other,,13.92,"Производство готовых текстильных изделий, кроме одежды",,,,,,,,,,,,"{""code"":""13.92"",""description"":""Производство готовых текстильных изделий, кроме одежды""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,21,,,,other,,43.29,Производство прочих строительно-монтажных работ,,,,,,,,,,,,"{""code"":""43.29"",""description"":""Производство прочих строительно-монтажных работ""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,22,,,,other,,43.99,"Работы строительные специализированные прочие, не включенные в другие группировки",,,,,,,,,,,,"{""code"":""43.99"",""description"":""Работы строительные специализированные прочие, не включенные в другие группировки""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,23,,,,other,,46.31,Торговля оптовая фруктами и овощами,,,,,,,,,,,,"{""code"":""46.31"",""description"":""Торговля оптовая фруктами и овощами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,24,,,,other,,46.32.3,Торговля оптовая консервами из мяса и мяса птицы,,,,,,,,,,,,"{""code"":""46.32.3"",""description"":""Торговля оптовая консервами из мяса и мяса птицы""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,25,,,,other,,46.36,"Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями",,,,,,,,,,,,"{""code"":""46.36"",""description"":""Торговля оптовая сахаром, шоколадом и сахаристыми кондитерскими изделиями""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,26,,,,other,,46.39,"Торговля оптовая неспециализированная пищевыми продуктами, напитками и табачными изделиями",,,,,,,,,,,,"{""code"":""46.39"",""description"":""Торговля оптовая неспециализированная пищевыми продуктами, напитками и табачными изделиями""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,27,,,,other,,46.62,Торговля оптовая станками,,,,,,,,,,,,"{""code"":""46.62"",""description"":""Торговля оптовая станками""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,28,,,,other,,46.66,Торговля оптовая прочей офисной техникой и оборудованием,,,,,,,,,,,,"{""code"":""46.66"",""description"":""Торговля оптовая прочей офисной техникой и оборудованием""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,29,,,,other,,46.71,"Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами",,,,,,,,,,,,"{""code"":""46.71"",""description"":""Торговля оптовая твердым, жидким и газообразным топливом и подобными продуктами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,30,,,,other,,46.75,Торговля оптовая химическими продуктами,,,,,,,,,,,,"{""code"":""46.75"",""description"":""Торговля оптовая химическими продуктами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,31,,,,other,,47.74,"Торговля розничная изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах",,,,,,,,,,,,"{""code"":""47.74"",""description"":""Торговля розничная изделиями, применяемыми в медицинских целях, ортопедическими изделиями в специализированных магазинах""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,32,,,,other,,46.90,Торговля оптовая неспециализированная,,,,,,,,,,,,"{""code"":""46.90"",""description"":""Торговля оптовая неспециализированная""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,33,,,,other,,95.29,Ремонт прочих предметов личного потребления и бытовых товаров,,,,,,,,,,,,"{""code"":""95.29"",""description"":""Ремонт прочих предметов личного потребления и бытовых товаров""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,34,,,,other,,68.20,Аренда и управление собственным или арендованным недвижимым имуществом,,,,,,,,,,,,"{""code"":""68.20"",""description"":""Аренда и управление собственным или арендованным недвижимым имуществом""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,35,,,,other,,49.42,Предоставление услуг по перевозкам,,,,,,,,,,,,"{""code"":""49.42"",""description"":""Предоставление услуг по перевозкам""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,36,,,,other,,01.41,"Разведение молочного крупного рогатого скота, производство сырого молока",,,,,,,,,,,,"{""code"":""01.41"",""description"":""Разведение молочного крупного рогатого скота, производство сырого молока""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,37,,,,other,,13.30,Отделка тканей и текстильных изделий,,,,,,,,,,,,"{""code"":""13.30"",""description"":""Отделка тканей и текстильных изделий""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,38,,,,other,,31.01,Производство мебели для офисов и предприятий торговли,,,,,,,,,,,,"{""code"":""31.01"",""description"":""Производство мебели для офисов и предприятий торговли""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,39,,,,other,,33.20,Монтаж промышленных машин и оборудования,,,,,,,,,,,,"{""code"":""33.20"",""description"":""Монтаж промышленных машин и оборудования""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,40,,,,other,,43.39,Производство прочих отделочных и завершающих работ,,,,,,,,,,,,"{""code"":""43.39"",""description"":""Производство прочих отделочных и завершающих работ""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,41,,,,other,,46.31.11,Торговля оптовая свежим картофелем,,,,,,,,,,,,"{""code"":""46.31.11"",""description"":""Торговля оптовая свежим картофелем""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,42,,,,other,,46.13,Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами,,,,,,,,,,,,"{""code"":""46.13"",""description"":""Деятельность агентов по оптовой торговле лесоматериалами и строительными материалами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,43,,,,other,,46.63,Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства,,,,,,,,,,,,"{""code"":""46.63"",""description"":""Торговля оптовая машинами и оборудованием для добычи полезных ископаемых и строительства""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,44,,,,other,,46.49,Торговля оптовая прочими бытовыми товарами,,,,,,,,,,,,"{""code"":""46.49"",""description"":""Торговля оптовая прочими бытовыми товарами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,45,,,,other,,46.37,"Торговля оптовая кофе, чаем, какао и пряностями",,,,,,,,,,,,"{""code"":""46.37"",""description"":""Торговля оптовая кофе, чаем, какао и пряностями""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,46,,,,other,,46.33,"Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами",,,,,,,,,,,,"{""code"":""46.33"",""description"":""Торговля оптовая молочными продуктами, яйцами и пищевыми маслами и жирами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,47,,,,other,,46.69,Торговля оптовая прочими машинами и оборудованием,,,,,,,,,,,,"{""code"":""46.69"",""description"":""Торговля оптовая прочими машинами и оборудованием""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,48,,,,other,,46.72,Торговля оптовая металлами и металлическими рудами,,,,,,,,,,,,"{""code"":""46.72"",""description"":""Торговля оптовая металлами и металлическими рудами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,49,,,,other,,46.76,Торговля оптовая прочими промежуточными продуктами,,,,,,,,,,,,"{""code"":""46.76"",""description"":""Торговля оптовая прочими промежуточными продуктами""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,50,,,,other,,47.51,Торговля розничная текстильными изделиями в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.51"",""description"":""Торговля розничная текстильными изделиями в специализированных магазинах""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,51,,,,other,,52.24,Транспортная обработка грузов,,,,,,,,,,,,"{""code"":""52.24"",""description"":""Транспортная обработка грузов""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,52,,,,other,,47.75,Торговля розничная косметическими и товарами личной гигиены в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.75"",""description"":""Торговля розничная косметическими и товарами личной гигиены в специализированных магазинах""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,53,,,,other,,68.20.2,Аренда и управление собственным или арендованным нежилым недвижимым имуществом,,,,,,,,,,,,"{""code"":""68.20.2"",""description"":""Аренда и управление собственным или арендованным нежилым недвижимым имуществом""}"
5155bb3c-ce61-57cc-bd67-f926d5b1d39a,770804624926,770804624926,activity,54,,,,other,,49.32,Деятельность легкового такси и арендованных легковых автомобилей с водителем,,,,,,,,,,,,"{""code"":""49.32"",""description"":""Деятельность легкового такси и арендованных легковых автомобилей с водителем""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,founder,0,ОСИПОВА ИЛАРИЯ ВЛАДИМИРОВНА,780248929126,,founder,,,,100,19000,2025-01-29T21:00:00.000Z,True,,,,,,,,"{""name"":""ОСИПОВА ИЛАРИЯ ВЛАДИМИРОВНА"",""inn"":""780248929126"",""amount"":19000,""share"":100,""dateFrom"":{""$date"":""2025-01-29T21:00:00.000Z""},""active"":true}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,director,0,ОСИПОВА ИЛАРИЯ ВЛАДИМИРОВНА,780248929126,,director,ДИРЕКТОР,,,,,2025-01-23T21:00:00.000Z,,,,,,,,,"{""name"":""ОСИПОВА ИЛАРИЯ ВЛАДИМИРОВНА"",""positionName"":""ДИРЕКТОР"",""inn"":""780248929126"",""positionDate"":{""$date"":""2025-01-23T21:00:00.000Z""}}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,related_company,0,ИП ХРЯЩЕВА ТАТЬЯНА ПАВЛОВНА,631100098501,326632700031010,related_company,,,,,,,,,,,,,,,"{""inn"":""631100098501"",""ogrn"":""326632700031010"",""name"":""ИП ХРЯЩЕВА ТАТЬЯНА ПАВЛОВНА""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,0,,,,main,,47.53.3,Торговля розничная обоями и напольными покрытиями в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.53.3"",""description"":""Торговля розничная обоями и напольными покрытиями в специализированных магазинах""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,1,,,,other,,47.52.2,Торговля розничная лакокрасочными материалами в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.52.2"",""description"":""Торговля розничная лакокрасочными материалами в специализированных магазинах""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,2,,,,other,,68.31.32,Предоставление консультационных услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,,,,,,,,,,,,"{""code"":""68.31.32"",""description"":""Предоставление консультационных услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,3,,,,other,,47.78,Торговля розничная прочая в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.78"",""description"":""Торговля розничная прочая в специализированных магазинах""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,4,,,,other,,46.90,Торговля оптовая неспециализированная,,,,,,,,,,,,"{""code"":""46.90"",""description"":""Торговля оптовая неспециализированная""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,5,,,,other,,47.54,Торговля розничная бытовыми электротоварами в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.54"",""description"":""Торговля розничная бытовыми электротоварами в специализированных магазинах""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,6,,,,other,,68.31.22,Предоставление посреднических услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе,,,,,,,,,,,,"{""code"":""68.31.22"",""description"":""Предоставление посреднических услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,7,,,,other,,46.49,Торговля оптовая прочими бытовыми товарами,,,,,,,,,,,,"{""code"":""46.49"",""description"":""Торговля оптовая прочими бытовыми товарами""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,8,,,,other,,68.31.12,Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе,,,,,,,,,,,,"{""code"":""68.31.12"",""description"":""Предоставление посреднических услуг при купле-продаже нежилого недвижимого имущества за вознаграждение или на договорной основе""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,9,,,,other,,47.52.5,Торговля розничная санитарно-техническим оборудованием в специализированных магазинах,,,,,,,,,,,,"{""code"":""47.52.5"",""description"":""Торговля розничная санитарно-техническим оборудованием в специализированных магазинах""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,activity,10,,,,other,,68.31.42,Предоставление консультационных услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе,,,,,,,,,,,,"{""code"":""68.31.42"",""description"":""Предоставление консультационных услуг по аренде нежилого недвижимого имущества за вознаграждение или на договорной основе""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,phone,0,,,,phone,,,,,,,,,,,846,2500138,,,"{""phoneCode"":""846"",""phoneNumber"":""2500138""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,phone,1,,,,phone,,,,,,,,,,,84695,35565,,,"{""phoneCode"":""84695"",""phoneNumber"":""35565""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,phone,2,,,,phone,,,,,,,,,,,84695,35555,,,"{""phoneCode"":""84695"",""phoneNumber"":""35555""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,phone,3,,,,phone,,,,,,,,,,,84695,45555,,,"{""phoneCode"":""84695"",""phoneNumber"":""45555""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,phone,4,,,,phone,,,,,,,,,,,84695,34454,,,"{""phoneCode"":""84695"",""phoneNumber"":""34454""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,phone,5,,,,phone,,,,,,,,,,,84695,34444,,,"{""phoneCode"":""84695"",""phoneNumber"":""34444""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,phone,6,,,,phone,,,,,,,,,,,846,2541546,,,"{""phoneCode"":""846"",""phoneNumber"":""2541546""}"
0cfddfc6-c7dd-5188-9a03-b34a82ec6e0f,6311087260,6311087260,tax_system,0,Упрощенная система налогообложения,,,tax_system,,УСН,,,,,,,,,,,,,"{""fullName"":""Упрощенная система налогообложения"",""shortName"":""УСН""}"
6634710c-504b-51f0-8436-6ba9b12c5c55,3123346195,3123346195,founder,0,БЕДНЕНКО ФЕЛИКС АНДРЕЕВИЧ,312012233294,,founder,,,,97,9700,2020-08-24T21:00:00.000Z,True,,,,,,,,"{""name"":""БЕДНЕНКО ФЕЛИКС АНДРЕЕВИЧ"",""inn"":""312012233294"",""amount"":9700,""share"":97,""dateFrom"":{""$date"":""2020-08-24T21:00:00.000Z""},""active"":true}"
6634710c-504b-51f0-8436-6ba9b12c5c55,3123346195,3123346195,founder,1,ЛИ ВЛАДИМИР МИРОНОВИЧ,643967153956,,founder,,,,3,300,2024-04-16T21:00:00.000Z,True,,,,,,,,"{""name"":""ЛИ ВЛАДИМИР МИРОНОВИЧ"",""inn"":""643967153956"",""amount"":300,""share"":3,""dateFrom"":{""$date"":""2024-04-16T21:00:00.000Z""},""active"":true}"
6634710c-504b-51f0-8436-6ba9b12c5c55,3123346195,3123346195,director,0,БЕДНЕНКО ФЕЛИКС АНДРЕЕВИЧ,312012233294,,director,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,,,,,2020-09-22T21:00:00.000Z,,,,,,,,,"{""name"":""БЕДНЕНКО ФЕЛИКС АНДРЕЕВИЧ"",""positionName"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР"",""inn"":""312012233294"",""positionDate"":{""$date"":""2020-09-22T21:00:00.000Z""}}"
6634710c-504b-51f0-8436-6ba9b12c5c55,3123346195,3123346195,related_company,0,"АО ""РМП-1""",9725169875,1247700641583,related_company,,,,,,,,2024-09-26T21:00:00.000Z,,,,,ЛИ ВЛАДИМИР МИРОНОВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""9725169875"",""ogrn"":""1247700641583"",""name"":""АО \""РМП-1\"""",""registrationDate"":{""$date"":""2024-09-26T21:00:00.000Z""},""authPersonName"":""ЛИ ВЛАДИМИР МИРОНОВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
6634710c-504b-51f0-8436-6ba9b12c5c55,3123346195,3123346195,related_company,1,"АО ""УК ЭКО""",9725166578,1247700558445,related_company,,,,,,,,2024-08-18T21:00:00.000Z,,,,,БЕДНЕНКО ФЕЛИКС АНДРЕЕВИЧ,ГЕНЕРАЛЬНЫЙ ДИРЕКТОР,"{""inn"":""9725166578"",""ogrn"":""1247700558445"",""name"":""АО \""УК ЭКО\"""",""registrationDate"":{""$date"":""2024-08-18T21:00:00.000Z""},""authPersonName"":""БЕДНЕНКО ФЕЛИКС АНДРЕЕВИЧ"",""authPersonPosition"":""ГЕНЕРАЛЬНЫЙ ДИРЕКТОР""}"
